"old_la_code","new_la_code","la_name","urn","schname","measure","value","lowerci","upperci"
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","ptrwm_exp_fsm6cla1a","41%",NA,NA
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","ptrwm_exp_notfsm6cla1a","67%",NA,NA
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","readprog","-3.5","-5.3","-1.7"
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","readprog_fsm6cla1a","-4.8","-7.4","-2.1"
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","readprog_notfsm6cla1a","-2.4","-4.9","0.0"
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","writprog","-0.3","-1.9","1.4"
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","writprog_fsm6cla1a","-0.8","-3.2","1.6"
372,"E08000018","Rotherham",138357,"Thurcroft Junior Academy","writprog_notfsm6cla1a","0.2","-2.0","2.5"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","matprog","2.5","1.3","3.7"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","matprog_fsm6cla1a","1.1","-1.8","3.9"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","matprog_notfsm6cla1a","2.9","1.5","4.2"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","ptrwm_exp","91%",NA,NA
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","ptrwm_exp_fsm6cla1a","86%",NA,NA
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","ptrwm_exp_notfsm6cla1a","92%",NA,NA
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","readprog","0.9","-0.5","2.3"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","readprog_fsm6cla1a","-0.4","-3.7","2.8"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","readprog_notfsm6cla1a","1.2","-0.4","2.7"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","writprog","0.1","-1.1","1.4"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","writprog_fsm6cla1a","1.0","-2.0","4.0"
855,"E10000018","Leicestershire",138358,"Kibworth Church of England Primary School","writprog_notfsm6cla1a","-0.1","-1.5","1.4"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","matprog","-4.2","-6.7","-1.7"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","ptrwm_exp","68%",NA,NA
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","readprog","-5.0","-7.8","-2.1"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","writprog","-2.4","-5.1","0.2"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
855,"E10000018","Leicestershire",138359,"Great Bowden Academy, A Church of England Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","matprog","4.9","3.4","6.4"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","matprog_fsm6cla1a","3.1","1.0","5.2"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","matprog_notfsm6cla1a","6.8","4.6","8.9"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","ptrwm_exp","88%",NA,NA
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","ptrwm_exp_fsm6cla1a","86%",NA,NA
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","ptrwm_exp_notfsm6cla1a","90%",NA,NA
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","readprog","5.7","4.0","7.4"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","readprog_fsm6cla1a","3.5","1.1","5.9"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","readprog_notfsm6cla1a","7.8","5.4","10.3"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","writprog","1.9","0.3","3.5"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","writprog_fsm6cla1a","0.7","-1.6","2.9"
320,"E09000031","Waltham Forest",138364,"Willow Brook Primary School Academy","writprog_notfsm6cla1a","3.2","0.9","5.4"
880,"E06000027","Torbay",138369,"Barton Hill Academy","matprog","1.2","0.1","2.3"
880,"E06000027","Torbay",138369,"Barton Hill Academy","matprog_fsm6cla1a","1.6","0.1","3.1"
880,"E06000027","Torbay",138369,"Barton Hill Academy","matprog_notfsm6cla1a","0.6","-1.2","2.4"
880,"E06000027","Torbay",138369,"Barton Hill Academy","ptrwm_exp","72%",NA,NA
880,"E06000027","Torbay",138369,"Barton Hill Academy","ptrwm_exp_fsm6cla1a","65%",NA,NA
880,"E06000027","Torbay",138369,"Barton Hill Academy","ptrwm_exp_notfsm6cla1a","83%",NA,NA
880,"E06000027","Torbay",138369,"Barton Hill Academy","readprog","3.2","1.9","4.5"
880,"E06000027","Torbay",138369,"Barton Hill Academy","readprog_fsm6cla1a","3.9","2.2","5.6"
880,"E06000027","Torbay",138369,"Barton Hill Academy","readprog_notfsm6cla1a","2.2","0.1","4.3"
880,"E06000027","Torbay",138369,"Barton Hill Academy","writprog","3.4","2.2","4.6"
880,"E06000027","Torbay",138369,"Barton Hill Academy","writprog_fsm6cla1a","3.5","1.9","5.0"
880,"E06000027","Torbay",138369,"Barton Hill Academy","writprog_notfsm6cla1a","3.4","1.5","5.3"
870,"E06000038","Reading",138372,"Meadow Park Academy","matprog","-0.3","-1.9","1.3"
870,"E06000038","Reading",138372,"Meadow Park Academy","matprog_fsm6cla1a","-1.9","-4.6","0.8"
870,"E06000038","Reading",138372,"Meadow Park Academy","matprog_notfsm6cla1a","0.6","-1.4","2.6"
870,"E06000038","Reading",138372,"Meadow Park Academy","ptrwm_exp","69%",NA,NA
870,"E06000038","Reading",138372,"Meadow Park Academy","ptrwm_exp_fsm6cla1a","53%",NA,NA
870,"E06000038","Reading",138372,"Meadow Park Academy","ptrwm_exp_notfsm6cla1a","77%",NA,NA
870,"E06000038","Reading",138372,"Meadow Park Academy","readprog","-1.9","-3.8","0.0"
870,"E06000038","Reading",138372,"Meadow Park Academy","readprog_fsm6cla1a","-2.9","-6.1","0.2"
870,"E06000038","Reading",138372,"Meadow Park Academy","readprog_notfsm6cla1a","-1.3","-3.7","1.0"
870,"E06000038","Reading",138372,"Meadow Park Academy","writprog","-2.1","-3.8","-0.3"
870,"E06000038","Reading",138372,"Meadow Park Academy","writprog_fsm6cla1a","-2.6","-5.5","0.2"
870,"E06000038","Reading",138372,"Meadow Park Academy","writprog_notfsm6cla1a","-1.7","-3.9","0.4"
801,"E06000023","Bristol City of",138377,"The Dolphin School","matprog","0.7","-1.3","2.6"
801,"E06000023","Bristol City of",138377,"The Dolphin School","matprog_fsm6cla1a","0.7","-2.8","4.3"
801,"E06000023","Bristol City of",138377,"The Dolphin School","matprog_notfsm6cla1a","0.6","-1.7","3.0"
801,"E06000023","Bristol City of",138377,"The Dolphin School","ptrwm_exp","73%",NA,NA
801,"E06000023","Bristol City of",138377,"The Dolphin School","ptrwm_exp_fsm6cla1a","89%",NA,NA
801,"E06000023","Bristol City of",138377,"The Dolphin School","ptrwm_exp_notfsm6cla1a","67%",NA,NA
801,"E06000023","Bristol City of",138377,"The Dolphin School","readprog","2.2","0.0","4.4"
801,"E06000023","Bristol City of",138377,"The Dolphin School","readprog_fsm6cla1a","2.0","-2.0","6.1"
801,"E06000023","Bristol City of",138377,"The Dolphin School","readprog_notfsm6cla1a","2.3","-0.4","5.0"
801,"E06000023","Bristol City of",138377,"The Dolphin School","writprog","1.3","-0.8","3.4"
801,"E06000023","Bristol City of",138377,"The Dolphin School","writprog_fsm6cla1a","3.0","-0.7","6.7"
801,"E06000023","Bristol City of",138377,"The Dolphin School","writprog_notfsm6cla1a","0.5","-2.0","3.0"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","matprog","-3.2","-5.3","-1.1"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","matprog_fsm6cla1a","-3.3","-5.9","-0.6"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","matprog_notfsm6cla1a","-3.1","-6.6","0.5"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","ptrwm_exp","48%",NA,NA
308,"E09000010","Enfield",138381,"Enfield Heights Academy","ptrwm_exp_fsm6cla1a","50%",NA,NA
308,"E09000010","Enfield",138381,"Enfield Heights Academy","ptrwm_exp_notfsm6cla1a","44%",NA,NA
308,"E09000010","Enfield",138381,"Enfield Heights Academy","readprog","-5.6","-8.1","-3.2"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","readprog_fsm6cla1a","-4.2","-7.3","-1.2"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","readprog_notfsm6cla1a","-8.1","-12.2","-4.1"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","writprog","-2.6","-4.9","-0.4"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","writprog_fsm6cla1a","-2.1","-4.9","0.7"
308,"E09000010","Enfield",138381,"Enfield Heights Academy","writprog_notfsm6cla1a","-3.6","-7.3","0.2"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","matprog","4.4","2.5","6.4"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","matprog_fsm6cla1a","5.0","2.7","7.4"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","matprog_notfsm6cla1a","3.1","-0.4","6.6"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","ptrwm_exp","73%",NA,NA
919,"E10000015","Hertfordshire",138389,"Garden City Academy","ptrwm_exp_fsm6cla1a","65%",NA,NA
919,"E10000015","Hertfordshire",138389,"Garden City Academy","ptrwm_exp_notfsm6cla1a","90%",NA,NA
919,"E10000015","Hertfordshire",138389,"Garden City Academy","readprog","4.5","2.3","6.8"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","readprog_fsm6cla1a","5.4","2.7","8.1"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","readprog_notfsm6cla1a","2.7","-1.3","6.7"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","writprog","3.2","1.1","5.3"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","writprog_fsm6cla1a","4.1","1.6","6.6"
919,"E10000015","Hertfordshire",138389,"Garden City Academy","writprog_notfsm6cla1a","1.2","-2.5","5.0"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","matprog","-5.2","-6.6","-3.7"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","matprog_fsm6cla1a","-6.5","-8.4","-4.6"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","matprog_notfsm6cla1a","-3.2","-5.5","-0.9"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","ptrwm_exp","22%",NA,NA
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","ptrwm_exp_fsm6cla1a","21%",NA,NA
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","ptrwm_exp_notfsm6cla1a","24%",NA,NA
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","readprog","-2.6","-4.3","-0.9"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","readprog_fsm6cla1a","-4.8","-7.0","-2.7"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","readprog_notfsm6cla1a","0.7","-1.9","3.4"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","writprog","-2.9","-4.5","-1.4"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","writprog_fsm6cla1a","-3.8","-5.8","-1.8"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","writprog_notfsm6cla1a","-1.7","-4.1","0.8"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","matprog","0.5","-0.9","1.9"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","matprog_fsm6cla1a","1.0","-1.0","3.0"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","matprog_notfsm6cla1a","0.0","-1.9","1.9"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","ptrwm_exp","51%",NA,NA
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","ptrwm_exp_fsm6cla1a","41%",NA,NA
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","ptrwm_exp_notfsm6cla1a","60%",NA,NA
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","readprog","1.0","-0.6","2.6"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","readprog_fsm6cla1a","-0.7","-3.0","1.6"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","readprog_notfsm6cla1a","2.5","0.3","4.7"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","writprog","2.6","1.2","4.1"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","writprog_fsm6cla1a","1.0","-1.1","3.1"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","writprog_notfsm6cla1a","4.2","2.1","6.2"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","matprog","-3.2","-4.7","-1.8"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","matprog_fsm6cla1a","-2.7","-4.7","-0.8"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","matprog_notfsm6cla1a","-3.8","-5.8","-1.7"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","ptrwm_exp","48%",NA,NA
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","ptrwm_exp_fsm6cla1a","34%",NA,NA
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","ptrwm_exp_notfsm6cla1a","63%",NA,NA
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","readprog","-1.3","-2.9","0.4"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","readprog_fsm6cla1a","-0.7","-3.0","1.5"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","readprog_notfsm6cla1a","-1.9","-4.3","0.5"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","writprog","-1.7","-3.3","-0.2"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","writprog_fsm6cla1a","-2.0","-4.0","0.1"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","writprog_notfsm6cla1a","-1.5","-3.7","0.8"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","matprog","-1.8","-3.8","0.2"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","matprog_fsm6cla1a","-2.2","-4.8","0.5"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","matprog_notfsm6cla1a","-1.3","-4.4","1.9"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","ptrwm_exp","44%",NA,NA
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","ptrwm_exp_fsm6cla1a","44%",NA,NA
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","ptrwm_exp_notfsm6cla1a","45%",NA,NA
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","readprog","-4.8","-7.2","-2.5"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","readprog_fsm6cla1a","-4.2","-7.2","-1.1"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","readprog_notfsm6cla1a","-5.8","-9.5","-2.2"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","writprog","-2.0","-4.1","0.1"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","writprog_fsm6cla1a","-1.0","-3.8","1.8"
330,"E08000025","Birmingham",138396,"Nechells Primary E-ACT Academy","writprog_notfsm6cla1a","-3.4","-6.8","0.0"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","matprog","0.3","-1.2","1.8"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","matprog_fsm6cla1a","1.2","-0.8","3.2"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","matprog_notfsm6cla1a","-0.8","-3.1","1.5"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","ptrwm_exp","77%",NA,NA
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","ptrwm_exp_fsm6cla1a","79%",NA,NA
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","ptrwm_exp_notfsm6cla1a","75%",NA,NA
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","readprog","1.8","0.1","3.5"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","readprog_fsm6cla1a","2.3","0.0","4.6"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","readprog_notfsm6cla1a","1.1","-1.5","3.7"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","writprog","2.3","0.7","3.9"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","writprog_fsm6cla1a","3.2","1.1","5.4"
330,"E08000025","Birmingham",138397,"Ark Tindal Primary Academy","writprog_notfsm6cla1a","1.0","-1.4","3.5"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","matprog","-2.0","-4.7","0.6"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","matprog_fsm6cla1a","-3.6","-7.9","0.7"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","matprog_notfsm6cla1a","-1.1","-4.4","2.3"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","ptrwm_exp","65%",NA,NA
381,"E08000033","Calderdale",138398,"Field Lane Primary School","ptrwm_exp_fsm6cla1a","50%",NA,NA
381,"E08000033","Calderdale",138398,"Field Lane Primary School","ptrwm_exp_notfsm6cla1a","73%",NA,NA
381,"E08000033","Calderdale",138398,"Field Lane Primary School","readprog","1.2","-1.8","4.3"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","readprog_fsm6cla1a","0.3","-4.6","5.2"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","readprog_notfsm6cla1a","1.8","-2.0","5.6"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","writprog","-0.9","-3.7","1.9"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","writprog_fsm6cla1a","-4.8","-9.4","-0.3"
381,"E08000033","Calderdale",138398,"Field Lane Primary School","writprog_notfsm6cla1a","1.5","-2.0","5.0"
