ChainID,ChainName,URN,JoinedDate,TrustID,TrustName
SP00293,THE KEMNAL ACADEMIES TRUST,137096,01/09/2011,TR01192,THE KEMNAL ACADEMIES TRUST
TR00775,FARMOR'S SCHOOL,137097,01/08/2011,TR00775,FARMOR'S SCHOOL
SP00991,GRAVESEND GRAMMAR SCHOOL ACADEMIES TRUST,137099,01/08/2011,TR00891,GRAVESEND GRAMMAR SCHOOL ACADEMIES TRUST
SP00134,CREATIVE EDUCATION TRUST,137100,01/09/2011,TR00604,CREATIVE EDUCATION TRUST
SP01907,HANLEY AND UPTON EDUCATIONAL TRUST,137101,01/08/2011,TR00958,HANLEY AND UPTON EDUCATIONAL TRUST
TR01054,HIGHNAM C OF E PRIMARY ACADEMY,137102,01/08/2011,TR01054,HIGHNAM C OF E PRIMARY ACADEMY
TR01064,HILLVIEW SCHOOL FOR GIRLS ACADEMY TRUST,137104,01/08/2011,TR01064,HILLVIEW SCHOOL FOR GIRLS ACADEMY TRUST
SP00083,CABOT LEARNING FEDERATION,137106,01/09/2011,TR00367,CABOT LEARNING FEDERATION
TR01254,KIRKBY STEPHEN GRAMMAR SCHOOL,137107,01/08/2011,TR01254,KIRKBY STEPHEN GRAMMAR SCHOOL
SP00314,LEE CHAPEL MULTI ACADEMY TRUST,137108,01/08/2011,TR01298,LEE CHAPEL MULTI ACADEMY TRUST
SP00560,ORMISTON ACADEMIES TRUST,137109,01/09/2011,TR01577,ORMISTON ACADEMIES TRUST
TR01341,LONGDEAN SCHOOL,137110,01/08/2011,TR01341,LONGDEAN SCHOOL
TR01350,LOSTOCK HALL ACADEMY TRUST,137111,01/08/2011,TR01350,LOSTOCK HALL ACADEMY TRUST
SP00428,REDHILL ACADEMY TRUST,137112,01/09/2016,TR01767,REDHILL ACADEMY TRUST
SP00002,ARK SCHOOLS,137114,01/09/2011,TR00081,ARK SCHOOLS
TR01364,LUTTERWORTH HIGH SCHOOL ACADEMY TRUST,137115,01/08/2011,TR01364,LUTTERWORTH HIGH SCHOOL ACADEMY TRUST
TR01375,UNITY SCHOOLS TRUST,137116,01/08/2011,TR01375,UNITY SCHOOLS TRUST
SP00589,DIVERSE ACADEMIES TRUST,137117,01/04/2012,TR00669,DIVERSE ACADEMIES TRUST
TR01377,MAIDEN BEECH ACADEMY TRUST,137118,01/08/2011,TR01377,MAIDEN BEECH ACADEMY TRUST
SP00469,THE WILLIAMSON TRUST,137119,01/09/2011,TR02491,THE WILLIAMSON TRUST
TR01390,OAK MULTI ACADEMY TRUST,137120,09/04/2018,TR01390,OAK MULTI ACADEMY TRUST
SP00257,HARRIS FEDERATION,137121,01/09/2011,TR00968,HARRIS FEDERATION
SP01374,COTSWOLD BEACON ACADEMY TRUST,137123,01/08/2011,TR01406,COTSWOLD BEACON ACADEMY TRUST
TR01507,NEWTON ABBOT ACADEMY TRUST,137124,01/08/2011,TR01507,NEWTON ABBOT ACADEMY TRUST
TR01512,NOADSWOOD SCHOOL,137125,01/08/2011,TR01512,NOADSWOOD SCHOOL
TR01522,NORTH TOWN ACADEMY TRUST,137126,01/08/2011,TR01522,NORTH TOWN ACADEMY TRUST
TR01595,PARBOLD DOUGLAS CHURCH OF ENGLAND ACADEMY,137127,01/08/2011,TR01595,PARBOLD DOUGLAS CHURCH OF ENGLAND ACADEMY
SP01974,THE PERINS MAT,137128,01/08/2011,TR01635,THE PERINS MAT
TR01676,PRIESTLANDS SCHOOL,137129,01/08/2011,TR01676,PRIESTLANDS SCHOOL
TR01669,PRENTON HIGH SCHOOL FOR GIRLS,137130,01/08/2011,TR01669,PRENTON HIGH SCHOOL FOR GIRLS
TR01709,QUEEN ELIZABETH'S GIRLS' SCHOOL (BARNET),137131,01/08/2011,TR01709,QUEEN ELIZABETH'S GIRLS' SCHOOL (BARNET)
TR01770,REDMARLEY C OF E PRIMARY ACADEMY,137132,01/08/2011,TR01770,REDMARLEY C OF E PRIMARY ACADEMY
SP00056,CRANMER EDUCATION TRUST,137133,01/08/2011,TR00240,CRANMER EDUCATION TRUST
SP00575,INSPIRATION TRUST,137134,01/12/2014,TR01149,INSPIRATION TRUST
TR01929,SIR ROBERT PATTINSON ACADEMY,137135,01/08/2011,TR01929,SIR ROBERT PATTINSON ACADEMY
SP00293,THE KEMNAL ACADEMIES TRUST,137136,01/09/2011,TR01192,THE KEMNAL ACADEMIES TRUST
SP00003,ACADEMIES ENTERPRISE TRUST (AET),137138,01/09/2011,TR01335,LONDON ACADEMIES ENTERPRISE TRUST
SP02039,YORKSHIRE CAUSEWAY SCHOOLS TRUST,137139,01/08/2011,TR02161,YORKSHIRE CAUSEWAY SCHOOLS TRUST
SP00973,VALE ACADEMY TRUST,137140,01/08/2011,TR02361,VALE ACADEMY TRUST
SP00451,DELTA ACADEMIES TRUST,137141,01/09/2011,TR01879,DELTA ACADEMIES TRUST
SP00126,ASPIRE ACADEMY TRUST,137142,01/11/2015,TR00579,ASPIRE ACADEMY TRUST
SP00310,LANDAU FORTE CHARITABLE TRUST,137146,01/09/2011,TR01273,LANDAU FORTE CHARITABLE TRUST
TR02110,"ST MARY'S CATHOLIC PRIMARY SCHOOL (ACADEMY TRUST), SWINDON",137147,01/08/2011,TR02110,"ST MARY'S CATHOLIC PRIMARY SCHOOL (ACADEMY TRUST), SWINDON"
TR01162,JERRY CLAY ACADEMY,137148,01/08/2011,TR01162,JERRY CLAY ACADEMY
TR02181,STAUNTON AND CORSE C OF E ACADEMY,137149,01/08/2011,TR02181,STAUNTON AND CORSE C OF E ACADEMY
TR02232,SWANLAND EDUCATION TRUST,137151,01/08/2011,TR02232,SWANLAND EDUCATION TRUST
SP00560,ORMISTON ACADEMIES TRUST,137152,01/09/2011,TR01577,ORMISTON ACADEMIES TRUST
TR00003,THE ABBEY SCHOOL (FAVERSHAM),137154,01/08/2011,TR00003,THE ABBEY SCHOOL (FAVERSHAM)
TR00638,DEANERY CHURCH OF ENGLAND PRIMARY SCHOOL,137155,01/08/2011,TR00638,DEANERY CHURCH OF ENGLAND PRIMARY SCHOOL
SP00944,RIVERS MULTI ACADEMY TRUST,137156,01/08/2016,TR01307,RIVERS MULTI ACADEMY TRUST
TR01337,THE LONDON ORATORY SCHOOL,137157,01/08/2011,TR01337,THE LONDON ORATORY SCHOOL
SP01743,THE TWO COUNTIES TRUST,137158,01/09/2016,TR00097,THE TWO COUNTIES TRUST
SP00589,DIVERSE ACADEMIES TRUST,137159,01/08/2011,TR01475,THE NATIONAL CHURCH OF ENGLAND ACADEMY TRUST
SP00572,THE WHITE HORSE FEDERATION,137160,01/11/2014,TR02468,THE WHITE HORSE FEDERATION
SP00588,TUDOR GRANGE ACADEMIES TRUST,137161,01/09/2017,TR02332,TUDOR GRANGE ACADEMIES TRUST
SP01772,SEVERN ACADEMIES EDUCATIONAL TRUST,137162,01/10/2016,TR02203,SEVERN ACADEMIES EDUCATIONAL TRUST
SP00956,THE THOMAS HARDYE TRUST,137163,01/03/2015,TR02281,THE THOMAS HARDYE MULTI ACADEMY TRUST
SP00510,STAFFORDSHIRE UNIVERSITY ACADEMIES TRUST,137164,01/09/2011,TR02169,STAFFORDSHIRE UNIVERSITY ACADEMIES TRUST
TR01236,THE KING'S SCHOOL,137166,01/08/2011,TR01236,THE KING'S SCHOOL
TR02326,TRINITY HIGH SCHOOL AND SIXTH FORM CENTRE,137167,01/08/2011,TR02326,TRINITY HIGH SCHOOL AND SIXTH FORM CENTRE
TR01810,ROOKERY SCHOOL,137168,01/08/2011,TR01810,ROOKERY SCHOOL
TR02364,VANDYKE UPPER SCHOOL,137169,01/08/2011,TR02364,VANDYKE UPPER SCHOOL
TR02416,WELLAND PARK COMMUNITY COLLEGE ACADEMY TRUST,137170,01/08/2011,TR02416,WELLAND PARK COMMUNITY COLLEGE ACADEMY TRUST
TR02509,WIRRAL GRAMMAR SCHOOL FOR GIRLS,137171,01/08/2011,TR02509,WIRRAL GRAMMAR SCHOOL FOR GIRLS
TR00033,ALCESTER ACADEMY,137172,01/08/2011,TR00033,ALCESTER ACADEMY
TR00502,CHURCHDOWN VILLAGE INFANT SCHOOL,137173,01/08/2011,TR00502,CHURCHDOWN VILLAGE INFANT SCHOOL
TR00114,AVISHAYES PRIMARY SCHOOL AND EARLY YEARS CENTRE,137174,01/08/2011,TR00114,AVISHAYES PRIMARY SCHOOL AND EARLY YEARS CENTRE
TR02242,TATWORTH PRIMARY SCHOOL,137175,01/08/2011,TR02242,TATWORTH PRIMARY SCHOOL
SP01378,EDUCATION SOUTH WEST,137176,01/01/2017,TR01237,EDUCATION SOUTH WEST
TR00972,HARROW HIGH SCHOOL,137177,01/08/2011,TR00972,HARROW HIGH SCHOOL
SP00928,BENTLEY WOOD HIGH SCHOOL,137178,01/08/2011,TR00185,THE BENTLEY WOOD TRUST
SP01132,BURY ST EDMUNDS ACADEMY TRUST,137179,01/08/2011,TR00360,BURY ST EDMUNDS ACADEMY TRUST
SP01132,BURY ST EDMUNDS ACADEMY TRUST,137180,01/08/2011,TR00360,BURY ST EDMUNDS ACADEMY TRUST
SP00595,UNIVERSITY COLLEGE LONDON (UCL),137181,01/09/2012,TR02341,THE UCL ACADEMY
SP00198,DJANOGLY LEARNING TRUST,137182,01/08/2011,TR00672,DJANOGLY LEARNING TRUST
SP00126,ASPIRE ACADEMY TRUST,137183,01/08/2011,TR00579,ASPIRE ACADEMY TRUST
SP00248,GREENWOOD ACADEMIES TRUST,137184,01/09/2011,TR00914,GREENWOOD ACADEMIES TRUST
TR02124,ST MATTHIAS CHURCH OF ENGLAND PRIMARY ACADEMY,137185,01/08/2011,TR02124,ST MATTHIAS CHURCH OF ENGLAND PRIMARY ACADEMY
TR00697,DYSON PERRINS CHURCH OF ENGLAND ACADEMY,137186,01/08/2011,TR00697,DYSON PERRINS CHURCH OF ENGLAND ACADEMY
SP00003,ACADEMIES ENTERPRISE TRUST (AET),137188,01/08/2011,TR00008,ACADEMIES ENTERPRISE TRUST
TR00551,THE COMMONWEAL SCHOOL,137190,01/08/2011,TR00551,THE COMMONWEAL SCHOOL
TR01306,LETHBRIDGE PRIMARY SCHOOL,137191,01/08/2011,TR01306,LETHBRIDGE PRIMARY SCHOOL
TR02476,WHITSTONE SCHOOL ACADEMY TRUST,137192,01/08/2011,TR02476,WHITSTONE SCHOOL ACADEMY TRUST
TR00343,BUCKLER'S MEAD SCHOOL,137193,01/08/2011,TR00343,BUCKLER'S MEAD SCHOOL
SP00055,GLOUCESTERSHIRE LEARNING ALLIANCE,137194,01/08/2011,TR00227,GLOUCESTERSHIRE LEARNING ALLIANCE
SP00513,STEP ACADEMY TRUST,137195,01/10/2012,TR02187,STEP ACADEMY TRUST
SP00560,ORMISTON ACADEMIES TRUST,137196,01/08/2011,TR01577,ORMISTON ACADEMIES TRUST
SP00914,EMPOWER LEARNING ACADEMY TRUST,137197,01/08/2011,TR00946,EMPOWER LEARNING ACADEMY TRUST
SP00930,TITHE ACADEMY TRUST,137198,01/08/2011,TR01811,TITHE ACADEMY
TR00386,CANONS HIGH SCHOOL,137199,01/08/2011,TR00386,CANONS HIGH SCHOOL
SP00143,THE DAVID ROSS EDUCATION TRUST,137200,01/08/2011,TR00633,THE DAVID ROSS EDUCATION TRUST
SP00418,THE PRIORY FEDERATION OF ACADEMIES,137201,01/03/2018,TR01688,THE PRIORY FEDERATION OF ACADEMIES
SP00807,MIDSOMER NORTON SCHOOLS PARTNERSHIP,137202,01/06/2016,TR01435,MIDSOMER NORTON SCHOOLS PARTNERSHIP
TR02451,WESTFIELD ACADEMY TRUST,137203,01/08/2011,TR02451,WESTFIELD ACADEMY TRUST
TR00987,HATCH END HIGH SCHOOL,137204,01/08/2011,TR00987,HATCH END HIGH SCHOOL
TR00621,SOUTH WESTMORLAND MULTI ACADEMY TRUST,137205,01/08/2011,TR00621,SOUTH WESTMORLAND MULTI ACADEMY TRUST
TR02305,TOR BRIDGE ACADEMY TRUST,137206,01/08/2011,TR02305,TOR BRIDGE ACADEMY TRUST
TR00882,GOTHERINGTON PRIMARY SCHOOL,137207,01/08/2011,TR00882,GOTHERINGTON PRIMARY SCHOOL
TR01078,HOLBROOK ACADEMY,137208,01/08/2011,TR01078,HOLBROOK ACADEMY
TR02298,WEST COVENTRY ACADEMY,137209,12/07/2011,TR02298,WEST COVENTRY ACADEMY
SP00622,SUSSEX LEARNING TRUST,137211,01/01/2012,TR02392,SUSSEX LEARNING TRUST
SP01340,WAYCROFT MULTI ACADEMY TRUST,137212,01/03/2015,TR02405,WAYCROFT MULTI ACADEMY TRUST
TR00395,THE ROBERT CARRE TRUST,137213,01/08/2011,TR00395,THE ROBERT CARRE TRUST
SP00817,SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED,137214,01/08/2011,TR02486,SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED
TR00434,THE CHALFONTS COMMUNITY COLLEGE,137215,01/08/2011,TR00434,THE CHALFONTS COMMUNITY COLLEGE
TR00126,BALGOWAN PRIMARY SCHOOL,137216,01/08/2011,TR00126,BALGOWAN PRIMARY SCHOOL
TR00509,CIRENCESTER KINGSHILL SCHOOL,137217,01/08/2011,TR00509,CIRENCESTER KINGSHILL SCHOOL
TR00707,SOUTH SUFFOLK LEARNING TRUST,137218,01/08/2011,TR00707,SOUTH SUFFOLK LEARNING TRUST
TR00685,DR CHALLONER'S HIGH SCHOOL,137219,01/08/2011,TR00685,DR CHALLONER'S HIGH SCHOOL
SP01325,ROBUS MULTI ACADEMY TRUST,137220,01/08/2011,TR01244,ROBUS MULTI ACADEMY TRUST
TR00687,DRAYTON MANOR HIGH SCHOOL ACADEMY TRUST,137221,01/08/2011,TR00687,DRAYTON MANOR HIGH SCHOOL ACADEMY TRUST
TR00771,FALMOUTH MAT,137223,01/08/2011,TR00771,FALMOUTH MAT
TR01467,MOUNT GRACE SCHOOL,137224,01/08/2011,TR01467,MOUNT GRACE SCHOOL
TR02460,THE WESTWOOD ACADEMY (COVENTRY),137225,01/08/2011,TR02460,THE WESTWOOD ACADEMY (COVENTRY)
SP01839,CRESCO MULTI ACADEMY TRUST,137226,12/07/2017,TR00896,CRESCO MULTI ACADEMY TRUST
TR02497,ENDEAVOUR MAT,137227,01/04/2017,TR02497,ENDEAVOUR MAT
TR00925,GTS ACADEMY TRUST,137228,01/08/2011,TR00925,GTS ACADEMY TRUST
TR01120,HOUNSDOWN SCHOOL,137229,01/08/2011,TR01120,HOUNSDOWN SCHOOL
SP00690,ACORN EDUCATION TRUST,137230,01/08/2011,TR01229,ACORN EDUCATION TRUST
TR01313,LIGHT HALL SCHOOL,137231,01/08/2011,TR01313,LIGHT HALL SCHOOL
TR01847,SACRED HEART OF MARY GIRLS' SCHOOL,137233,01/08/2011,TR01847,SACRED HEART OF MARY GIRLS' SCHOOL
TR02208,STRATFORD GIRLS' GRAMMAR SCHOOL,137235,01/08/2011,TR02208,STRATFORD GIRLS' GRAMMAR SCHOOL
TR02210,STRATFORD-UPON-AVON SCHOOL,137236,01/08/2011,TR02210,STRATFORD-UPON-AVON SCHOOL
TR02262,THAMESMEAD SCHOOL,137237,01/08/2011,TR02262,THAMESMEAD SCHOOL
SP00064,ASPIRE ACADEMIES TRUST,137238,01/09/2014,TR02430,ASPIRE ACADEMIES TRUST
TR01809,THE ROMSEY SCHOOL,137239,01/08/2011,TR01809,THE ROMSEY SCHOOL
TR01868,THE SANDON SCHOOL ACADEMY TRUST,137240,01/08/2011,TR01868,THE SANDON SCHOOL ACADEMY TRUST
TR02295,THURSTABLE SCHOOL SPORTS COLLEGE AND SIXTH FORM CENTRE,137241,01/08/2011,TR02295,THURSTABLE SCHOOL SPORTS COLLEGE AND SIXTH FORM CENTRE
SP01549,CONNECT SCHOOLS ACADEMY TRUST,137242,01/01/2018,TR00608,CONNECT SCHOOLS ACADEMY TRUST
TR02432,WEST KIRBY GRAMMAR SCHOOL,137243,01/08/2011,TR02432,WEST KIRBY GRAMMAR SCHOOL
SP00869,CHARLES DARWIN ACADEMY TRUST,137244,01/01/2014,TR00440,CHARLES DARWIN ACADEMY TRUST
TR01799,THE ROBERT DRAKE PRIMARY SCHOOL,137246,01/08/2011,TR01799,THE ROBERT DRAKE PRIMARY SCHOOL
TR01183,JOTMANS HALL PRIMARY SCHOOL,137247,01/08/2011,TR01183,JOTMANS HALL PRIMARY SCHOOL
SP00120,THE CAM ACADEMY TRUST,137248,01/09/2016,TR00550,THE CAM ACADEMY TRUST
TR00028,ALAMEDA MIDDLE SCHOOL,137249,01/08/2011,TR00028,ALAMEDA MIDDLE SCHOOL
TR02497,ENDEAVOUR MAT,137250,01/08/2011,TR02497,ENDEAVOUR MAT
TR00070,APPLEBY GRAMMAR SCHOOL,137251,01/08/2011,TR00070,APPLEBY GRAMMAR SCHOOL
SP01451,CUMBRIA EDUCATION TRUST,137252,01/08/2011,TR02488,CUMBRIA EDUCATION TRUST
TR00371,CALDEW SCHOOL,137254,01/08/2011,TR00371,CALDEW SCHOOL
SP00055,GLOUCESTERSHIRE LEARNING ALLIANCE,137255,01/08/2011,TR00227,GLOUCESTERSHIRE LEARNING ALLIANCE
TR01936,SIR WILLIAM RAMSAY SCHOOL ACADEMY TRUST,137256,01/08/2011,TR01936,SIR WILLIAM RAMSAY SCHOOL ACADEMY TRUST
TR01928,SIR ROBERT GEFFERY'S SCHOOL,137257,01/08/2011,TR01928,SIR ROBERT GEFFERY'S SCHOOL
TR00074,ARCHBISHOP BENSON CHURCH OF ENGLAND PRIMARY SCHOOL,137258,01/08/2011,TR00074,ARCHBISHOP BENSON CHURCH OF ENGLAND PRIMARY SCHOOL
SP01522,BAYLIS COURT TRUST,137259,01/08/2011,TR00151,BAYLIS COURT TRUST
TR00459,CHELMER VALLEY HIGH SCHOOL,137260,01/08/2011,TR00459,CHELMER VALLEY HIGH SCHOOL
TR01165,JOHN COLET SCHOOL,137261,01/08/2011,TR01165,JOHN COLET SCHOOL
TR01119,LEARNING MATTERS TRUST LTD.,137262,01/08/2011,TR01119,LEARNING MATTERS TRUST LTD.
TR01005,HAZELWICK SCHOOL,137263,01/08/2011,TR01005,HAZELWICK SCHOOL
SP01559,THE PARK ACADEMIES TRUST,137264,01/08/2011,TR01365,THE PARK ACADEMIES TRUST
TR00443,CHARLTON KINGS JUNIOR SCHOOL,137266,01/08/2011,TR00443,CHARLTON KINGS JUNIOR SCHOOL
SP01960,BONITAS MULTI ACADEMY TRUST LIMITED,137267,01/08/2011,TR01733,BONITAS MULTI-ACADEMY TRUST LIMITED
TR01888,SETTLEBECK SCHOOL ACADEMY TRUST,137269,01/08/2011,TR01888,SETTLEBECK SCHOOL ACADEMY TRUST
SP00468,SIR JOHN LAWES ACADEMIES TRUST,137270,01/08/2011,TR01926,SCHOLARS' EDUCATION TRUST
SP00055,GLOUCESTERSHIRE LEARNING ALLIANCE,137271,01/08/2011,TR00227,GLOUCESTERSHIRE LEARNING ALLIANCE
TR00239,THE BLUE COAT CHURCH OF ENGLAND ACADEMY LIMITED,137272,12/07/2011,TR00239,THE BLUE COAT CHURCH OF ENGLAND ACADEMY LIMITED
SP00032,MATRIX ACADEMY TRUST,137274,01/04/2015,TR00136,MATRIX ACADEMY TRUST
SP00197,DIXONS ACADEMIES CHARITABLE TRUST LTD,137277,01/01/2015,TR00671,DIXONS ACADEMIES CHARITABLE TRUST LTD
SP00179,DIOCESE OF OXFORD,137280,01/09/2011,TR00479,THE CHILTERN HILLS ACADEMY
SP00096,EDUCATION DEVELOPMENT TRUST,137281,06/09/2011,TR00429,CFBT SCHOOLS TRUST
SP00604,UNIVERSITY OF LINCOLN,137282,01/09/2011,TR02345,THE LINCOLNSHIRE EDUCATIONAL TRUST LIMITED
SP01944,EASTWOOD PARK ACADEMY TRUST,137284,17/08/2011,TR00715,EASTWOOD PARK ACADEMY TRUST
TR00241,THE BLUE SCHOOL,137285,17/08/2011,TR00241,THE BLUE SCHOOL
SP00474,THE SLOUGH AND EAST BERKSHIRE C OF E MULTI ACADEMY TRUST,137287,17/08/2011,TR01944,THE SLOUGH AND EAST BERKSHIRE C OF E MULTI ACADEMY TRUST
TR01072,HITCHIN GIRLS' SCHOOL,137288,17/08/2011,TR01072,HITCHIN GIRLS' SCHOOL
SP00015,BRIGHT FUTURES EDUCATIONAL TRUST,137289,17/08/2011,TR00298,BRIGHT FUTURES EDUCATIONAL TRUST
TR00909,GREENFIELD & PULLOXHILL ACADEMY,137290,17/08/2011,TR00909,GREENFIELD & PULLOXHILL ACADEMY
TR00909,GREENFIELD & PULLOXHILL ACADEMY,137291,17/08/2011,TR00909,GREENFIELD & PULLOXHILL ACADEMY
SP01485,MERCIAN EDUCATIONAL TRUST,137292,01/08/2016,TR01948,MERCIAN EDUCATIONAL TRUST
TR00419,NEWMAN CATHOLIC ACADEMY TRUST,137293,17/08/2011,TR00419,NEWMAN CATHOLIC ACADEMY TRUST
SP01931,CROMPTON HOUSE CHURCH OF ENGLAND SCHOOL,137294,17/08/2011,TR00610,CROMPTON HOUSE CHURCH OF ENGLAND SCHOOL
TR00581,CORPUS CHRISTI CATHOLIC PRIMARY SCHOOL,137295,17/08/2011,TR00581,CORPUS CHRISTI CATHOLIC PRIMARY SCHOOL
TR00220,BISHOP RAWSTORNE CHURCH OF ENGLAND ACADEMY TRUST,137296,17/08/2011,TR00220,BISHOP RAWSTORNE CHURCH OF ENGLAND ACADEMY TRUST
TR00205,BIRKDALE HIGH SCHOOL,137297,17/08/2011,TR00205,BIRKDALE HIGH SCHOOL
TR01890,SEVERN VALE SCHOOL,137298,17/08/2011,TR01890,SEVERN VALE SCHOOL
TR01781,RICHARD CHALLONER SCHOOL,137299,17/08/2011,TR01781,RICHARD CHALLONER SCHOOL
SP01583,THE PRIORY LEARNING TRUST,137300,30/11/2015,TR01687,THE PRIORY LEARNING TRUST
TR00885,THE GRAMMAR SCHOOL OF KING EDWARD VI AT STRATFORD-UPON-AVON,137302,17/08/2011,TR00885,THE GRAMMAR SCHOOL OF KING EDWARD VI AT STRATFORD-UPON-AVON
TR01147,INDEPENDENT JEWISH DAY SCHOOL,137303,17/08/2011,TR01147,INDEPENDENT JEWISH DAY SCHOOL
SP00282,LEARNING ACADEMY PARTNERSHIP,137304,17/08/2011,TR01293,LEARNING ACADEMY PARTNERSHIP (SOUTH WEST)
TR02066,ST IVO SCHOOL,137305,17/08/2011,TR02066,ST IVO SCHOOL
SP00839,THE CONSORTIUM ACADEMY TRUST,137306,17/08/2011,TR01041,THE CONSORTIUM ACADEMY TRUST
SP00911,THE ATHELSTAN TRUST,137308,17/08/2011,TR01381,THE ATHELSTAN TRUST
TR01214,THE KING DAVID HIGH SCHOOL,137309,17/08/2011,TR01214,THE KING DAVID HIGH SCHOOL
SP02116,ASSISI CATHOLIC TRUST,137310,18/01/2018,TR02167,ASSISI CATHOLIC TRUST
TR02118,ST MARY'S CHURCH OF ENGLAND JUNIOR SCHOOL,137311,17/08/2011,TR02118,ST MARY'S CHURCH OF ENGLAND JUNIOR SCHOOL
TR02021,ST BERNARD'S HIGH SCHOOL,137312,17/08/2011,TR02021,ST BERNARD'S HIGH SCHOOL
TR01893,SEXEY'S SCHOOL,137313,17/08/2011,TR01893,SEXEY'S SCHOOL
SP01812,WEYDON MULTI ACADEMY TRUST,137314,01/04/2017,TR02463,WEYDON MULTI ACADEMY TRUST
TR02257,TESTWOOD SCHOOL,137315,17/08/2011,TR02257,TESTWOOD SCHOOL
TR02189,THE STEPHENSON STUDIO SCHOOL TRUST,137317,01/09/2011,TR02189,THE STEPHENSON STUDIO SCHOOL TRUST
SP00589,DIVERSE ACADEMIES TRUST,137319,01/08/2011,TR00669,DIVERSE ACADEMIES TRUST
TR01728,RAINBOW SCHOOLS TRUST,137320,12/09/2011,TR01728,RAINBOW SCHOOLS TRUST
SP00003,ACADEMIES ENTERPRISE TRUST (AET),137321,01/09/2011,TR00008,ACADEMIES ENTERPRISE TRUST
SP00002,ARK SCHOOLS,137323,15/09/2011,TR00081,ARK SCHOOLS
TR00132,THE SHARED LEARNING TRUST,137324,01/03/2015,TR00132,THE SHARED LEARNING TRUST
SP00002,ARK SCHOOLS,137331,15/09/2011,TR00081,ARK SCHOOLS
TR00109,AUCKLEY SCHOOL,137335,01/09/2011,TR00109,AUCKLEY SCHOOL
TR00575,THE CORBET SCHOOL,137336,01/09/2011,TR00575,THE CORBET SCHOOL
SP01618,THE FAMILY OF LEARNING TRUST,137337,18/01/2017,TR00169,THE FAMILY OF LEARNING TRUST
TR00398,CARTMEL PRIORY CHURCH OF ENGLAND SCHOOL ACADEMY TRUST,137338,01/09/2011,TR00398,CARTMEL PRIORY CHURCH OF ENGLAND SCHOOL ACADEMY TRUST
SP02044,ATLAS MULTI ACADEMY TRUST,137339,02/08/2017,TR01999,ATLAS MULTI ACADEMY TRUST
TR00399,CASTERTON COLLEGE RUTLAND,137340,01/09/2011,TR00399,CASTERTON COLLEGE RUTLAND
TR01881,SCOUT ROAD ACADEMY,137341,01/09/2011,TR01881,SCOUT ROAD ACADEMY
SP00272,FYLDE COAST TEACHING SCHOOL LTD,137342,01/09/2017,TR00836,FYLDE COAST ACADEMY TRUST
TR00064,AMERSHAM SCHOOL,137343,01/09/2011,TR00064,AMERSHAM SCHOOL
TR01827,THE ROYAL LATIN SCHOOL,137344,01/09/2011,TR01827,THE ROYAL LATIN SCHOOL
TR00417,EDITH STEIN CATHOLIC ACADEMY TRUST,137345,01/09/2011,TR00417,EDITH STEIN CATHOLIC ACADEMY TRUST
TR01061,HILLCREST SCHOOL AND SIXTH FORM CENTRE,137346,01/09/2011,TR01061,HILLCREST SCHOOL AND SIXTH FORM CENTRE
TR01860,SALTERLEE ACADEMY TRUST LIMITED,137347,01/09/2011,TR01860,SALTERLEE ACADEMY TRUST LIMITED
TR00904,GREAT SMEATON ACADEMY PRIMARY SCHOOL,137348,01/09/2011,TR00904,GREAT SMEATON ACADEMY PRIMARY SCHOOL
TR02147,ST PETER'S CATHOLIC VOLUNTARY ACADEMY TRUST,137349,01/09/2011,TR02147,ST PETER'S CATHOLIC VOLUNTARY ACADEMY TRUST
TR01112,HOPE VALLEY COLLEGE,137350,01/09/2011,TR01112,HOPE VALLEY COLLEGE
TR02219,SUMMERCROFT PRIMARY SCHOOL,137351,01/09/2011,TR02219,SUMMERCROFT PRIMARY SCHOOL
SP01227,SHARE MULTI ACADEMY TRUST,137352,01/03/2015,TR01902,SHARE MULTI ACADEMY TRUST
TR03799,THE ST MARYLEBONE CHURCH OF ENGLAND SCHOOL,137353,01/09/2011,TR03799,THE ST MARYLEBONE CHURCH OF ENGLAND SCHOOL
TR02374,WADDESDON CHURCH OF ENGLAND SCHOOL,137355,01/09/2011,TR02374,WADDESDON CHURCH OF ENGLAND SCHOOL
TR00194,BIDDULPH HIGH SCHOOL,137356,01/09/2011,TR00194,BIDDULPH HIGH SCHOOL
TR02382,THE MERCHANT TAYLORS' OXFORDSHIRE ACADEMY TRUST LTD,137357,01/09/2011,TR02382,THE MERCHANT TAYLORS' OXFORDSHIRE ACADEMY TRUST LTD
SP01652,BROOKE HILL ACADEMY TRUST LIMITED,137358,01/09/2011,TR00326,BROOKE HILL ACADEMY TRUST LIMITED
SP00272,FYLDE COAST TEACHING SCHOOL LTD,137359,01/09/2016,TR00836,FYLDE COAST ACADEMY TRUST
TR02464,WHICKHAM SCHOOL AND SPORTS COLLEGE,137360,01/09/2011,TR02464,WHICKHAM SCHOOL AND SPORTS COLLEGE
TR02472,WHITEFIELD SCHOOL,137361,01/09/2011,TR02472,WHITEFIELD SCHOOL
TR01515,VENTURE ACADEMY TRUST PARTNERSHIP,137362,01/09/2011,TR01515,VENTURE ACADEMY TRUST PARTNERSHIP
